Temp_1,PO4_1,NH4_1,NO3_1,CBOD_1,alga_1,DO_1,Temp_2,PO4_2,NH4_2,NO3_2,CBOD_2,alga_2,DO_2,TAIR,WIND,Q_out,Elevation,CHLA
185.2117164,0.9749562,11.44158276,21.0297004,259.5857574,2.09668,76.843322,223.9769594,1.26776,1.26776,57.0492,259.130144,2.53552,91.151944,12.48,0.3086666,17.21414766,1300.9936,14.121
192.6782246,0.9749562,11.44158276,21.0297004,259.5857574,2.09668,76.843322,233.006225,1.26776,1.26776,57.0492,259.130144,2.53552,91.151944,11.48,0.2057778,16.7788778,1300.9906,19.443
199.4792674,0.9749562,11.44158276,21.0297004,259.5857574,2.09668,76.843322,241.230742,1.26776,1.26776,57.0492,259.130144,2.53552,91.151944,12.28,0.2057778,18.69591463,1300.9876,20.292
56.47173443,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,68.29139978,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,11.96,0.5144444,5.66696367,1300.8888,20.984
58.20799108,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,70.39105898,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,12.04,0.2057778,5.045057916,1300.6784,19.191
59.83210349,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,72.35510189,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,11.6800002,0,5.191071824,1300.4244,11.412
61.45789338,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,74.32117339,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,13.8800002,0.3086666,4.779690569,1300.2026,9.845
62.69966637,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,75.82285235,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,13.48,0.926,5.013152622,1299.965,10.05
64.20497631,0.96167952,2.89078336,2.197386,48.89858864,0.57448,14.304552,77.64322717,0.903136,10.281856,13.234416,40.571648,0.69472,21.119488,18.28,0.8231112,4.448667046,1299.675,9.861
31.25440464,0.295798032,2.958421328,2.673845952,26.99670582,0.273824,6.9374136,37.79602422,0.4208672,3.574688,13.2174432,19.3383424,0.331136,9.5380064,15.52,0.3086666,2.274870457,1299.3798,10.568
23.22791126,0.12932766,2.97533082,2.79296094,21.52123512,0.19866,5.095629,28.08956711,0.3003,1.897896,13.2132,14.030016,0.24024,6.642636,19.84,2.7779998,1.735643482,1298.935,10.801
23.75220877,0.12932766,2.97533082,2.79296094,21.52123512,0.19866,5.095629,28.72360131,0.3003,1.897896,13.2132,14.030016,0.24024,6.642636,17.96,0,1.642481317,1298.488,9.494
24.33585993,0.12932766,2.97533082,2.79296094,21.52123512,0.19866,5.095629,29.42941201,0.3003,1.897896,13.2132,14.030016,0.24024,6.642636,23.92,1.5433332,1.697931523,1298.051,9.489
24.78662345,0.12932766,2.97533082,2.79296094,21.52123512,0.19866,5.095629,29.97452138,0.3003,1.897896,13.2132,14.030016,0.24024,6.642636,23.04,1.5433332,1.544066548,1297.599,8.746
25.1240415,0.12932766,2.97533082,2.79296094,21.52123512,0.19866,5.095629,30.38256181,0.3003,1.897896,13.2132,14.030016,0.24024,6.642636,21.52,2.0577778,1.654441398,1297.1538,7.621
15.8751303,0.084746808,2.261368968,2.265369,12.04230893,0.12384,3.109932,19.19783199,0.2113488,1.5641184,6.975696,15.0139392,0.14976,3.8752272,22.52,0.5144444,0.983236012,1296.7094,6.938
9.64708354,0.05502624,1.7853944,1.91364104,5.7230248,0.07396,1.786134,11.66624056,0.152048,1.3416,2.81736,15.669888,0.08944,2.030288,24,0.926,0.582828956,1296.2748,6.123
9.787964767,0.05502624,1.7853944,1.91364104,5.7230248,0.07396,1.786134,11.83660856,0.152048,1.3416,2.81736,15.669888,0.08944,2.030288,26.72,1.954889,0.59674015,1295.848,5.54
9.857534501,0.05502624,1.7853944,1.91364104,5.7230248,0.07396,1.786134,11.9207394,0.152048,1.3416,2.81736,15.669888,0.08944,2.030288,21.08,1.028889,0.695047501,1295.4238,5.058
9.873922558,0.05502624,1.7853944,1.91364104,5.7230248,0.07396,1.786134,11.94055751,0.152048,1.3416,2.81736,15.669888,0.08944,2.030288,16.92,0.2057778,0.61635686,1295.0068,4.704
9.92545049,0.05502624,1.7853944,1.91364104,5.7230248,0.07396,1.786134,12.00287036,0.152048,1.3416,2.81736,15.669888,0.08944,2.030288,22,1.3375556,0.639876114,1294.6068,4.209
8.747166485,0.053490624,1.3631688,1.279413744,5.66978736,0.065016,1.5856164,10.57796877,0.1111968,1.22928,2.863536,10.8595968,0.078624,1.8821088,17.52,0.2057778,0.528047087,1294.2166,3.827
6.929963592,0.0511872,0.7298304,0.3280728,5.5899312,0.0516,1.28484,8.380421088,0.04992,1.0608,2.9328,3.64416,0.0624,1.65984,13.64,0,0.409012184,1293.8106,3.399
6.918951636,0.0511872,0.7298304,0.3280728,5.5899312,0.0516,1.28484,8.367104304,0.04992,1.0608,2.9328,3.64416,0.0624,1.65984,19.64,1.028889,0.442280018,1293.4122,2.936
6.882132972,0.0511872,0.7298304,0.3280728,5.5899312,0.0516,1.28484,8.322579408,0.04992,1.0608,2.9328,3.64416,0.0624,1.65984,15.12,0,0.459732014,1293.0252,2.553
6.79726026,0.0511872,0.7298304,0.3280728,5.5899312,0.0516,1.28484,8.21994264,0.04992,1.0608,2.9328,3.64416,0.0624,1.65984,13.88,0.2057778,0.377844009,1292.6558,2.05
6.694801752,0.0511872,0.7298304,0.3280728,5.5899312,0.0516,1.28484,8.096039328,0.04992,1.0608,2.9328,3.64416,0.0624,1.65984,10.5200002,0,0.396254303,1292.3054,1.712
8.057802336,0.057201696,0.913992692,0.413968224,8.359609016,0.063124,1.5783408,9.744319104,0.0518232,1.1220456,3.191552,6.772064,0.076336,2.0292168,10.08,0.2057778,0.542847583,1291.966,1.426
13.74699278,0.08125968,1.65064186,0.75754992,19.43832028,0.10922,2.752344,16.62427033,0.059436,1.367028,4.22656,19.28368,0.13208,3.506724,11.64,0,0.873140155,1291.678,1.092
13.57170451,0.08125968,1.65064186,0.75754992,19.43832028,0.10922,2.752344,16.41229382,0.059436,1.367028,4.22656,19.28368,0.13208,3.506724,9.76,0.2057778,0.896441599,1291.449,0.876
13.36376492,0.08125968,1.65064186,0.75754992,19.43832028,0.10922,2.752344,16.16083199,0.059436,1.367028,4.22656,19.28368,0.13208,3.506724,13.08,0.8231112,0.938344159,1291.2462,0.65
13.09786555,0.08125968,1.65064186,0.75754992,19.43832028,0.10922,2.752344,15.83927927,0.059436,1.367028,4.22656,19.28368,0.13208,3.506724,9.12,0.2057778,0.9549967,1291.055,0.476
12.85196873,0.08125968,1.65064186,0.75754992,19.43832028,0.10922,2.752344,15.54191568,0.059436,1.367028,4.22656,19.28368,0.13208,3.506724,10.88,0.4115556,0.988228874,1290.8802,0.325
15.08297714,0.241763544,2.027361248,1.041482016,22.33842982,0.350536,3.2238132,18.23987933,0.0714168,1.8786144,6.118112,22.3964,0.158704,4.2427632,6.56,0.7202222,1.1620284,1290.725,0.201
24.68785978,0.883779,3.5342388,2.1772104,33.938868,1.3158,5.10969,29.85508625,0.11934,3.92496,13.68432,34.84728,0.2652,7.18692,7.92,0.4115556,1.773563163,1290.602,0.129
24.17641709,0.883779,3.5342388,2.1772104,33.938868,1.3158,5.10969,29.23659742,0.11934,3.92496,13.68432,34.84728,0.2652,7.18692,7.4,0.8231112,1.950203918,1290.498,0.084
23.59226549,0.883779,3.5342388,2.1772104,33.938868,1.3158,5.10969,28.53018152,0.11934,3.92496,13.68432,34.84728,0.2652,7.18692,3.5200002,0,1.903751161,1290.4172,0.088
23.02162058,0.883779,3.5342388,2.1772104,33.938868,1.3158,5.10969,27.8400993,0.11934,3.92496,13.68432,34.84728,0.2652,7.18692,5.44,0.3086666,1.769654418,1290.3546,0.093
22.31625748,0.883779,3.5342388,2.1772104,33.938868,1.3158,5.10969,26.98710206,0.11934,3.92496,13.68432,34.84728,0.2652,7.18692,0.6,1.1317778,1.809707764,1290.3194,0.09
24.60835184,0.817587552,3.950347392,2.716934016,35.77555968,1.869984,6.7738416,29.75893711,0.1359072,3.6701184,16.8015744,40.9968,0.302016,9.0337728,5.84,1.3375556,2.034661611,1290.2854,0.11
35.88267963,0.55282176,5.61478176,4.87582848,43.1223264,4.08672,13.430448,43.39300792,0.202176,2.650752,29.270592,65.59488,0.44928,16.421184,4.0400002,0.2057778,3.367554581,1290.323,0.152
35.01960895,0.55282176,5.61478176,4.87582848,43.1223264,4.08672,13.430448,42.34929454,0.202176,2.650752,29.270592,65.59488,0.44928,16.421184,0.84,0,3.0222265,1290.3822,0.16
34.0256592,0.55282176,5.61478176,4.87582848,43.1223264,4.08672,13.430448,41.1473088,0.202176,2.650752,29.270592,65.59488,0.44928,16.421184,-0.52,0.2057778,3.436441214,1290.4618,0.176
33.26972746,0.55282176,5.61478176,4.87582848,43.1223264,4.08672,13.430448,40.23315878,0.202176,2.650752,29.270592,65.59488,0.44928,16.421184,4.92,0.8231112,3.139896306,1290.5282,0.216
32.513792,0.55282176,5.61478176,4.87582848,43.1223264,4.08672,13.430448,39.31900428,0.202176,2.650752,29.270592,65.59488,0.44928,16.421184,1.08,0.4115556,3.438505878,1290.6212,0.269
33.17406807,0.756632128,4.878939616,3.947680704,34.74216992,3.315472,13.4640224,40.11747767,0.2174848,3.2912256,25.623936,53.033344,0.415168,18.7113472,-0.72,0.5144444,3.211628144,1290.7096,0.3
38.4029141,1.5718736,1.93557104,0.2350896,1.221544,0.23048,13.59832,46.44073333,0.27872,5.85312,11.037312,2.7872,0.27872,27.872,3.6,0.6173334,3.563974201,1290.8378,0.336
37.83536171,1.5718736,1.93557104,0.2350896,1.221544,0.23048,13.59832,45.75439091,0.27872,5.85312,11.037312,2.7872,0.27872,27.872,7.88,1.749111,4.134538684,1290.9954,0.472
37.04915755,1.5718736,1.93557104,0.2350896,1.221544,0.23048,13.59832,44.80363239,0.27872,5.85312,11.037312,2.7872,0.27872,27.872,-0.48,0.2057778,3.929535604,1291.1214,0.46
36.03644226,1.5718736,1.93557104,0.2350896,1.221544,0.23048,13.59832,43.57895343,0.27872,5.85312,11.037312,2.7872,0.27872,27.872,0.64,0.4115556,3.90489448,1291.253,0.422
35.30868322,1.5718736,1.93557104,0.2350896,1.221544,0.23048,13.59832,42.69887274,0.27872,5.85312,11.037312,2.7872,0.27872,27.872,1,0.5144444,4.214229712,1291.3836,0.389
32.39985885,1.46464708,1.758341552,0.40444768,1.94189032,0.216204,12.246916,39.18122466,0.226824,4.71328,11.3695296,2.99936,0.261456,25.83776,0.24,0.6173332,3.416134976,1291.5274,0.328
23.11549263,1.035741,1.0494236,1.08188,4.8232756,0.1591,6.8413,27.95361899,0.01924,0.15392,12.6984,3.848,0.1924,17.7008,-1.92,0.6173334,2.809080452,1291.602,0.271
22.42638916,1.035741,1.0494236,1.08188,4.8232756,0.1591,6.8413,27.12028457,0.01924,0.15392,12.6984,3.848,0.1924,17.7008,-1.76,2.4693334,2.624752573,1291.569,0.221
21.55079186,1.035741,1.0494236,1.08188,4.8232756,0.1591,6.8413,26.06142271,0.01924,0.15392,12.6984,3.848,0.1924,17.7008,-7.04,0.5144444,2.315313652,1291.5958,0.186
20.88615797,1.035741,1.0494236,1.08188,4.8232756,0.1591,6.8413,25.25767941,0.01924,0.15392,12.6984,3.848,0.1924,17.7008,-6,1.2346668,2.396124263,1291.6388,0.166
20.22592161,1.035741,1.0494236,1.08188,4.8232756,0.1591,6.8413,24.45925404,0.01924,0.15392,12.6984,3.848,0.1924,17.7008,-7.08,0.3086666,2.620074869,1291.6514,0.156
21.34058661,1.043840308,1.996021816,1.1643368,6.65358608,0.215172,7.274826,25.80722101,0.0207064,0.1603368,14.5324712,4.67272,0.260208,18.890456,-4.84,0.2057778,3.356813908,1291.6448,0.14
27.33007453,1.07623754,5.78241468,1.494164,13.974828,0.43946,9.00893,33.05032269,0.026572,0.186004,21.868756,7.9716,0.53144,23.64908,1.4,0.2057778,3.788054417,1291.705,0.142
27.25814811,1.07623754,5.78241468,1.494164,13.974828,0.43946,9.00893,32.9633419,0.026572,0.186004,21.868756,7.9716,0.53144,23.64908,0.72,1.852,3.629594586,1291.846,0.161
27.25432042,1.07623754,5.78241468,1.494164,13.974828,0.43946,9.00893,32.95871306,0.026572,0.186004,21.868756,7.9716,0.53144,23.64908,0.54,0.7202222,3.840337511,1291.9918,0.212
27.42699743,1.07623754,5.78241468,1.494164,13.974828,0.43946,9.00893,33.16753178,0.026572,0.186004,21.868756,7.9716,0.53144,23.64908,-2.68,1.3375554,4.309244795,1292.1112,0.244
27.49491158,1.07623754,5.78241468,1.494164,13.974828,0.43946,9.00893,33.24966052,0.026572,0.186004,21.868756,7.9716,0.53144,23.64908,1.64,0.7202222,4.429781236,1292.1858,0.241
55.99494202,3.266441852,6.861563664,7.34257336,74.2753448,0.57448,21.256362,67.71481361,0.0535288,0.4874584,30.7864856,61.16136,0.69472,39.1087008,2,1.2346666,8.910783961,1292.2814,0.299
98.84107999,6.55174832,8.48028714,16.1151874,164.72612,0.77701,39.62751,119.5287479,0.093964,0.93964,44.16308,140.946,0.93964,62.298132,2.72,1.4404444,12.86624859,1292.5588,0.418
100.0091902,6.55174832,8.48028714,16.1151874,164.72612,0.77701,39.62751,120.9413463,0.093964,0.93964,44.16308,140.946,0.93964,62.298132,1.56,1.5433332,13.58904847,1293.0726,0.449
102.2684556,6.55174832,8.48028714,16.1151874,164.72612,0.77701,39.62751,123.6734811,0.093964,0.93964,44.16308,140.946,0.93964,62.298132,4.56,0.3086666,13.32551512,1293.624,0.574
106.5545515,6.55174832,8.48028714,16.1151874,164.72612,0.77701,39.62751,128.8566669,0.093964,0.93964,44.16308,140.946,0.93964,62.298132,5.8,1.646222,11.95423366,1294.2024,0.834
108.9682243,6.55174832,8.48028714,16.1151874,164.72612,0.77701,39.62751,131.775527,0.093964,0.93964,44.16308,140.946,0.93964,62.298132,-0.88,0.6173332,13.09384473,1294.7746,0.894
100.9098607,5.312500876,7.618648668,14.42581716,150.7121297,0.774516,37.3060862,122.0305293,0.1676272,0.844168,39.490984,131.6548064,0.936624,56.486092,7.16,0.2057778,12.76769359,1295.2388,1.247
57.40679326,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,69.4221686,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,6.44,0,6.263465429,1295.49,1.865
60.15537573,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,72.74603576,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,11.28,0.3086666,6.661269264,1295.6582,4.509
62.47590753,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,75.55226027,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,8.92,0.6173334,6.618605634,1295.7688,10.35
64.69390688,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,78.23449204,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,7.16,0.2057778,6.142520073,1295.8428,19.841
67.13700974,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,81.18894202,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,9.04,0.2057778,5.930744699,1295.9642,30.539
69.85242646,0.3555111,4.17209478,7.6683362,94.65616832,0.76454,28.020391,84.47270177,0.46228,0.46228,20.8026,94.490032,0.92456,33.237932,14.64,0.7202222,6.891296162,1296.0212,38.764
33.10897983,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,40.03876631,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,10.4000004,0.4115556,2.912773467,1295.9416,27.036
34.11698143,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,41.25774499,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,10.92,0,2.82386636,1295.748,23.198
35.22128403,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,42.59318069,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,11.52,0,3.407443547,1295.4954,22.694
36.15377231,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,43.72084094,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,13.6,0.4115556,2.977730893,1295.1774,20.222
37.22847722,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,45.02048408,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,15.24,0,2.955589599,1294.8678,13.699
38.26193227,0.58593348,1.76130064,1.3388265,29.79300236,0.35002,8.715498,46.27024368,0.550264,6.264544,8.063484,24.719552,0.42328,12.867712,15.4,0,3.095369801,1294.5076,12.791
13.58436842,0.150778296,1.125073328,0.9932097,11.54853167,0.121604,3.0666396,16.42760832,0.1880528,1.7458688,5.0446968,8.5880704,0.147056,4.2989024,18.4,0,1.121780389,1294.0966,14.613
7.40972904,0.0419895,0.9660165,0.9068055,6.987414,0.0645,1.654425,8.96060256,0.0975,0.6162,4.29,4.5552,0.078,2.1567,16.56,0,0.552597223,1293.5424,14.508
7.58122164,0.0419895,0.9660165,0.9068055,6.987414,0.0645,1.654425,9.16798896,0.0975,0.6162,4.29,4.5552,0.078,2.1567,19.84,0.3086666,0.54776343,1292.9774,15.175
7.74326112,0.0419895,0.9660165,0.9068055,6.987414,0.0645,1.654425,9.36394368,0.0975,0.6162,4.29,4.5552,0.078,2.1567,21.72,1.749111,0.554913759,1292.3964,12.498
7.908002505,0.0419895,0.9660165,0.9068055,6.987414,0.0645,1.654425,9.56316582,0.0975,0.6162,4.29,4.5552,0.078,2.1567,20.96,0.823111,0.646483035,1291.8016,11.484
8.03647683,0.0419895,0.9660165,0.9068055,6.987414,0.0645,1.654425,9.71853012,0.0975,0.6162,4.29,4.5552,0.078,2.1567,15.56,0.2057778,0.60045604,1291.1852,11.305
4.682717449,0.025241688,0.66044388,0.656443848,3.67338336,0.037152,0.9359208,5.662821102,0.0623376,0.4524,2.148432,4.2272256,0.044928,1.1743056,21.76,0.7202222,0.31192952,1290.5808,9.812
2.426498514,0.01407648,0.4567288,0.48953608,1.4640296,0.01892,0.456918,2.934370296,0.038896,0.3432,0.72072,4.008576,0.02288,0.519376,16.4,0,0.16865124,1290.0566,8.171
2.45530743,0.01407648,0.4567288,0.48953608,1.4640296,0.01892,0.456918,2.969208986,0.038896,0.3432,0.72072,4.008576,0.02288,0.519376,19.44,0.3086666,0.148092886,1289.532,7.257
2.477673708,0.01407648,0.4567288,0.48953608,1.4640296,0.01892,0.456918,2.996256578,0.038896,0.3432,0.72072,4.008576,0.02288,0.519376,17.36,0,0.173335189,1289.0144,6.105
2.49805244,0.01407648,0.4567288,0.48953608,1.4640296,0.01892,0.456918,3.020900626,0.038896,0.3432,0.72072,4.008576,0.02288,0.519376,22,0,0.179228913,1288.5068,5.116
2.511413177,0.01407648,0.4567288,0.48953608,1.4640296,0.01892,0.456918,3.037057795,0.038896,0.3432,0.72072,4.008576,0.02288,0.519376,16.72,0,0.148356786,1288.0072,4.274
2.014579085,0.012199616,0.327558176,0.31778032,1.288346048,0.015136,0.3683724,2.436235173,0.0269984,0.283712,0.647504,2.672384,0.018304,0.4333472,17.68,0,0.143212344,1287.49,3.563
1.265859344,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.530806649,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,20.6,0.823111,0.08275219,1286.983,3.141
1.271033018,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.537063185,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,15.08,0,0.080505722,1286.4764,2.747
1.259120324,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.522657136,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,12.96,0,0.080946035,1285.983,2.535
1.239893631,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.499406251,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,14.76,2.1606668,0.080241979,1285.4866,2.258
1.219634568,0.00938432,0.13380224,0.06014668,1.02482072,0.00946,0.235554,1.474906919,0.009152,0.19448,0.53768,0.668096,0.01144,0.304304,10.68,0.3086666,0.083385153,1284.9982,2.192
2.306818884,0.015441472,0.268206824,0.122082848,2.717771312,0.018232,0.457176,2.789641442,0.0131248,0.2890576,0.842816,2.4172928,0.022048,0.585832,10.24,0,0.152261754,1284.4976,2.258
6.675808497,0.03967008,0.80582516,0.36982752,9.48957368,0.05332,1.343664,8.073070741,0.029016,0.667368,2.06336,9.41408,0.06448,1.711944,11.64,0,0.520661756,1284.052,2.453
6.592418683,0.03967008,0.80582516,0.36982752,9.48957368,0.05332,1.343664,7.972227245,0.029016,0.667368,2.06336,9.41408,0.06448,1.711944,12.88,0.8231112,0.513405236,1283.6204,2.611
6.469724564,0.03967008,0.80582516,0.36982752,9.48957368,0.05332,1.343664,7.823852962,0.029016,0.667368,2.06336,9.41408,0.06448,1.711944,10.48,0.1028888,0.479310593,1283.42,2.53
6.334387207,0.03967008,0.80582516,0.36982752,9.48957368,0.05332,1.343664,7.660189181,0.029016,0.667368,2.06336,9.41408,0.06448,1.711944,8.6,0.2057778,0.449032521,1283.4192,2.547
6.23429597,0.03967008,0.80582516,0.36982752,9.48957368,0.05332,1.343664,7.539148614,0.029016,0.667368,2.06336,9.41408,0.06448,1.711944,9.92,0,0.448400243,1283.4318,2.704
11.8384769,0.275035224,1.61761528,0.895235232,16.93482966,0.404888,2.4815988,14.31629764,0.0560664,1.6144128,5.4179008,17.1245152,0.124592,3.348072,9.72,0,1.006194584,1283.4374,2.727
34.2444111,1.2164958,4.86477576,2.99686608,46.7158536,1.81116,7.033338,41.41184599,0.164268,5.402592,18.836064,47.966256,0.36504,9.892584,6.12,0.3086666,2.577218026,1283.2786,2.44
33.56885748,1.2164958,4.86477576,2.99686608,46.7158536,1.81116,7.033338,40.59489742,0.164268,5.402592,18.836064,47.966256,0.36504,9.892584,6.8,0,2.734818632,1283.1028,2.192
32.98462556,1.2164958,4.86477576,2.99686608,46.7158536,1.81116,7.033338,39.8883844,0.164268,5.402592,18.836064,47.966256,0.36504,9.892584,9.3600002,0.4115556,2.544568249,1282.933,2.247
32.30663895,1.2164958,4.86477576,2.99686608,46.7158536,1.81116,7.033338,39.06849361,0.164268,5.402592,18.836064,47.966256,0.36504,9.892584,8.52,1.646222,2.725569151,1282.8606,2.185
31.56077911,1.2164958,4.86477576,2.99686608,46.7158536,1.81116,7.033338,38.16652357,0.164268,5.402592,18.836064,47.966256,0.36504,9.892584,5.92,0.4115556,2.756113371,1282.7482,2.025
36.95894762,1.1549112,5.737420168,4.000195744,51.54715128,2.792248,10.0413084,44.69454131,0.1978704,5.1933856,24.6902032,59.9342848,0.439712,13.3117712,2.56,0,2.663092754,1282.7372,1.995
60.59337948,0.9085728,9.2279978,8.0135144,70.872342,6.7166,22.07319,73.27571472,0.33228,4.35656,48.10676,107.8064,0.7384,26.98852,3.32,0.823111,5.390656584,1282.8504,2.121
59.09938172,0.9085728,9.2279978,8.0135144,70.872342,6.7166,22.07319,71.46901975,0.33228,4.35656,48.10676,107.8064,0.7384,26.98852,2.24,0,5.748930098,1282.9126,2.698
57.47829978,0.9085728,9.2279978,8.0135144,70.872342,6.7166,22.07319,69.50864159,0.33228,4.35656,48.10676,107.8064,0.7384,26.98852,1.44,0.3086666,5.448231339,1282.9364,2.902
56.15207658,0.9085728,9.2279978,8.0135144,70.872342,6.7166,22.07319,67.90483679,0.33228,4.35656,48.10676,107.8064,0.7384,26.98852,3.92,0.7202222,5.132316324,1283.0386,3.098
54.818343,0.9085728,9.2279978,8.0135144,70.872342,6.7166,22.07319,66.29194967,0.33228,4.35656,48.10676,107.8064,0.7384,26.98852,1.6,0.5144444,5.105218707,1283.2598,2.717
53.96734011,1.17026736,7.928402608,6.47712784,57.0424584,5.438296,21.494496,65.2628299,0.344448,5.136352,41.5989184,87.03136,0.669344,29.453216,2.24,1.1317778,5.274176263,1283.3982,2.541
55.21858942,2.2170456,2.73002184,0.3315816,1.722924,0.32508,19.17972,66.7759686,0.39312,8.25552,15.567552,3.9312,0.39312,39.312,-0.92,0.3086666,5.420878431,1283.7,2.337
53.48606906,2.2170456,2.73002184,0.3315816,1.722924,0.32508,19.17972,64.6808277,0.39312,8.25552,15.567552,3.9312,0.39312,39.312,-4.16,0.2057778,5.837805951,1284.085,1.606
51.78512697,2.2170456,2.73002184,0.3315816,1.722924,0.32508,19.17972,62.62387448,0.39312,8.25552,15.567552,3.9312,0.39312,39.312,-1.24,0.4115556,5.866433393,1284.3732,1.074
50.09881998,2.2170456,2.73002184,0.3315816,1.722924,0.32508,19.17972,60.58461951,0.39312,8.25552,15.567552,3.9312,0.39312,39.312,-1.56,0.2057778,6.211647807,1284.5748,0.751
47.84600908,2.2170456,2.73002184,0.3315816,1.722924,0.32508,19.17972,57.86029005,0.39312,8.25552,15.567552,3.9312,0.39312,39.312,-12.04,0,6.180093339,1284.89,0.568
51.55815284,2.52104958,2.941304232,1.04597328,4.85891916,0.374874,20.280606,62.34939413,0.32838,6.715488,21.6174816,5.92176,0.453336,44.22288,-16.32,0.2057778,6.478599105,1285.0748,0.459
75.73625346,3.7370655,3.7864338,3.90354,17.4028998,0.57405,24.68415,91.58802744,0.06942,0.55536,45.8172,13.884,0.6942,63.8664,-3.64,0.3086666,8.811492638,1285.5212,0.449
73.44675836,3.7370655,3.7864338,3.90354,17.4028998,0.57405,24.68415,88.8193357,0.06942,0.55536,45.8172,13.884,0.6942,63.8664,-2.14,1.2346666,9.714273968,1286.0734,0.442
71.61763989,3.7370655,3.7864338,3.90354,17.4028998,0.57405,24.68415,86.60737847,0.06942,0.55536,45.8172,13.884,0.6942,63.8664,-1.2,0.7202222,9.183873744,1286.5038,0.411
71.01908943,3.7370655,3.7864338,3.90354,17.4028998,0.57405,24.68415,85.88355001,0.06942,0.55536,45.8172,13.884,0.6942,63.8664,3,0.8231112,10.58123117,1286.8892,0.467
71.00864172,3.7370655,3.7864338,3.90354,17.4028998,0.57405,24.68415,85.87091557,0.06942,0.55536,45.8172,13.884,0.6942,63.8664,-0.64,1.2346666,11.49372551,1287.1068,0.416
92.54625567,4.47237496,10.99552656,5.181328,33.17531184,1.06468,32.15884,111.9164022,0.092144,0.700544,66.782144,22.0896,1.28752,83.67424,-4.44,1.3375556,10.98628906,1287.3162,0.373
181.3305817,7.4136128,39.8318976,10.29248,96.26496,3.0272,62.0576,219.2834941,0.18304,1.28128,150.64192,54.912,3.6608,162.9056,-1.68,1.8520002,25.54720432,1288.482,0.703
179.4505997,7.4136128,39.8318976,10.29248,96.26496,3.0272,62.0576,217.0100275,0.18304,1.28128,150.64192,54.912,3.6608,162.9056,-1.84,1.1317778,25.74141772,1289.7726,1.013
179.6015661,7.4136128,39.8318976,10.29248,96.26496,3.0272,62.0576,217.1925916,0.18304,1.28128,150.64192,54.912,3.6608,162.9056,-0.32,0.4115556,26.06811261,1290.8654,1.173
181.7962861,7.4136128,39.8318976,10.29248,96.26496,3.0272,62.0576,219.8466716,0.18304,1.28128,150.64192,54.912,3.6608,162.9056,0.76,0,27.86508267,1291.8222,1.362
185.4221452,7.4136128,39.8318976,10.29248,96.26496,3.0272,62.0576,224.2314314,0.18304,1.28128,150.64192,54.912,3.6608,162.9056,1.88,0.3086666,28.38772851,1292.5588,1.598
269.6284915,14.90485952,37.43380824,31.8955768,320.664416,3.05644,100.48068,326.0623618,0.259792,2.268448,160.870112,257.8992,3.69616,197.172144,3.92,1.4404444,38.71709076,1293.4142,1.79
392.5578158,26.1417296,33.8366742,64.300222,657.2636,3.1003,158.1153,474.7210796,0.37492,3.7492,176.2124,562.38,3.7492,248.57196,1.8,0.5144444,50.94395451,1295.2318,1.658
